Time/sec,Abs
144.5,2.217
145.0,2.214
145.5,2.211
146.0,2.208
146.5,2.205
147.0,2.202
147.5,2.200
148.0,2.196
148.5,2.193
149.0,2.190
149.5,2.187
150.0,2.184
150.5,2.181
151.0,2.178
151.5,2.175
152.0,2.172
152.5,2.169
153.0,2.166
153.5,2.163
154.0,2.160
154.5,2.158
155.0,2.154
155.5,2.151
156.0,2.149
156.5,2.146
157.0,2.143
157.5,2.140
158.0,2.137
158.5,2.134
159.0,2.131
159.5,2.129
160.0,2.125
160.5,2.122
161.0,2.119
161.5,2.117
162.0,2.114
162.5,2.111
163.0,2.108
163.5,2.105
164.0,2.102
164.5,2.099
165.0,2.097
165.5,2.094
166.0,2.091
166.5,2.088
167.0,2.085
167.5,2.082
168.0,2.079
168.5,2.076
169.0,2.074
169.5,2.071
170.0,2.067
170.5,2.065
171.0,2.062
171.5,2.059
172.0,2.057
172.5,2.054
173.0,2.051
173.5,2.048
174.0,2.045
174.5,2.043
175.0,2.039
175.5,2.037
176.0,2.034
176.5,2.031
177.0,2.028
177.5,2.026
178.0,2.023
178.5,2.020
179.0,2.017
179.5,2.014
180.0,2.012
180.5,2.009
181.0,2.006
181.5,2.003
182.0,2.001
182.5,1.998
183.0,1.995
183.5,1.992
184.0,1.990
184.5,1.987
185.0,1.984
185.5,1.982
186.0,1.979
186.5,1.976
187.0,1.973
187.5,1.970
188.0,1.968
188.5,1.965
189.0,1.962
189.5,1.960
190.0,1.957
190.5,1.954
191.0,1.952
191.5,1.949
192.0,1.946
192.5,1.944
193.0,1.941
193.5,1.938
194.0,1.936
194.5,1.933
195.0,1.930
195.5,1.927
196.0,1.925
196.5,1.922
197.0,1.920
197.5,1.917
198.0,1.914
198.5,1.912
199.0,1.909
199.5,1.906
200.0,1.904
200.5,1.901
201.0,1.898
201.5,1.896
202.0,1.893
202.5,1.891
203.0,1.888
203.5,1.886
204.0,1.883
204.5,1.881
205.0,1.878
205.5,1.875
206.0,1.872
206.5,1.870
207.0,1.867
207.5,1.865
208.0,1.862
208.5,1.860
209.0,1.857
209.5,1.855
210.0,1.852
210.5,1.849
211.0,1.847
211.5,1.844
212.0,1.842
212.5,1.839
213.0,1.837
213.5,1.834
214.0,1.832
214.5,1.829
215.0,1.827
215.5,1.824
216.0,1.821
216.5,1.819
217.0,1.817
217.5,1.814
218.0,1.811
218.5,1.809
219.0,1.806
219.5,1.804
220.0,1.802
220.5,1.799
221.0,1.796
221.5,1.794
222.0,1.791
222.5,1.789
223.0,1.786
223.5,1.784
224.0,1.781
224.5,1.779
225.0,1.776
225.5,1.774
226.0,1.772
226.5,1.769
227.0,1.767
227.5,1.764
228.0,1.762
228.5,1.759
229.0,1.757
229.5,1.754
230.0,1.752
230.5,1.750
231.0,1.747
231.5,1.745
232.0,1.742
232.5,1.740
233.0,1.737
233.5,1.735
234.0,1.732
234.5,1.730
235.0,1.728
235.5,1.725
236.0,1.723
236.5,1.720
237.0,1.718
237.5,1.715
238.0,1.713
238.5,1.711
239.0,1.708
239.5,1.706
240.0,1.704
240.5,1.701
241.0,1.699
241.5,1.696
242.0,1.694
242.5,1.692
243.0,1.689
243.5,1.687
244.0,1.684
244.5,1.682
245.0,1.680
245.5,1.678
246.0,1.675
246.5,1.673
247.0,1.671
247.5,1.668
248.0,1.666
248.5,1.664
249.0,1.661
249.5,1.659
250.0,1.657
250.5,1.654
251.0,1.652
251.5,1.650
252.0,1.647
252.5,1.645
253.0,1.643
253.5,1.641
254.0,1.638
254.5,1.636
255.0,1.634
255.5,1.631
256.0,1.629
256.5,1.627
257.0,1.625
257.5,1.622
258.0,1.620
258.5,1.618
259.0,1.616
259.5,1.613
260.0,1.611
260.5,1.609
261.0,1.607
261.5,1.604
262.0,1.602
262.5,1.600
263.0,1.598
263.5,1.596
264.0,1.593
264.5,1.591
265.0,1.589
265.5,1.587
266.0,1.585
266.5,1.582
267.0,1.580
267.5,1.578
268.0,1.576
268.5,1.574
269.0,1.571
269.5,1.569
270.0,1.567
270.5,1.565
271.0,1.563
271.5,1.561
272.0,1.558
272.5,1.556
273.0,1.554
273.5,1.552
274.0,1.550
274.5,1.548
275.0,1.545
275.5,1.543
276.0,1.541
276.5,1.539
277.0,1.537
277.5,1.535
278.0,1.533
278.5,1.531
279.0,1.528
279.5,1.526
280.0,1.524
280.5,1.522
281.0,1.520
281.5,1.518
282.0,1.516
282.5,1.514
283.0,1.512
283.5,1.510
284.0,1.508
284.5,1.505
285.0,1.503
285.5,1.501
286.0,1.499
286.5,1.497
287.0,1.495
287.5,1.493
288.0,1.491
288.5,1.489
289.0,1.487
289.5,1.485
290.0,1.483
290.5,1.481
291.0,1.479
291.5,1.477
292.0,1.475
292.5,1.472
293.0,1.470
293.5,1.469
294.0,1.466
294.5,1.464
295.0,1.462
295.5,1.460
296.0,1.458
296.5,1.457
297.0,1.454
297.5,1.452
298.0,1.450
298.5,1.448
299.0,1.446
299.5,1.444
300.0,1.442
300.5,1.440
301.0,1.439
301.5,1.436
302.0,1.435
302.5,1.433
303.0,1.431
303.5,1.429
304.0,1.427
304.5,1.425
305.0,1.423
305.5,1.421
306.0,1.419
306.5,1.417
307.0,1.415
307.5,1.413
308.0,1.411
308.5,1.409
309.0,1.407
309.5,1.405
310.0,1.403
310.5,1.401
311.0,1.400
311.5,1.398
312.0,1.396
312.5,1.394
313.0,1.392
313.5,1.390
314.0,1.388
314.5,1.386
315.0,1.384
315.5,1.382
316.0,1.381
316.5,1.379
317.0,1.377
317.5,1.375
318.0,1.373
318.5,1.371
319.0,1.369
319.5,1.367
320.0,1.366
320.5,1.364
321.0,1.362
321.5,1.360
322.0,1.358
322.5,1.356
323.0,1.355
323.5,1.353
324.0,1.351
324.5,1.349
325.0,1.347
325.5,1.345
326.0,1.344
326.5,1.342
327.0,1.340
327.5,1.338
328.0,1.336
328.5,1.334
329.0,1.333
329.5,1.331
330.0,1.329
330.5,1.327
331.0,1.325
331.5,1.324
332.0,1.322
332.5,1.320
333.0,1.318
333.5,1.316
334.0,1.315
334.5,1.313
335.0,1.311
335.5,1.309
336.0,1.308
336.5,1.306
337.0,1.304
337.5,1.302
338.0,1.301
338.5,1.299
339.0,1.297
339.5,1.295
340.0,1.293
340.5,1.292
341.0,1.290
341.5,1.288
342.0,1.286
342.5,1.285
343.0,1.283
343.5,1.281
344.0,1.280
344.5,1.278
345.0,1.276
345.5,1.275
346.0,1.273
346.5,1.271
347.0,1.269
347.5,1.268
348.0,1.266
348.5,1.264
349.0,1.263
349.5,1.261
350.0,1.259
350.5,1.257
351.0,1.256
351.5,1.254
352.0,1.252
352.5,1.251
353.0,1.249
353.5,1.247
354.0,1.246
354.5,1.244
355.0,1.242
355.5,1.241
356.0,1.239
356.5,1.237
357.0,1.236
357.5,1.234
358.0,1.232
358.5,1.231
359.0,1.229
359.5,1.227
360.0,1.226
360.5,1.224
361.0,1.222
361.5,1.221
362.0,1.219
362.5,1.218
363.0,1.216
363.5,1.214
364.0,1.213
364.5,1.211
365.0,1.209
365.5,1.208
366.0,1.206
366.5,1.205
367.0,1.203
367.5,1.202
368.0,1.200
368.5,1.198
369.0,1.197
369.5,1.195
370.0,1.194
370.5,1.192
371.0,1.190
371.5,1.189
372.0,1.187
372.5,1.186
373.0,1.184
373.5,1.182
374.0,1.181
374.5,1.179
375.0,1.178
375.5,1.176
376.0,1.175
376.5,1.173
377.0,1.171
377.5,1.170
378.0,1.168
378.5,1.167
379.0,1.165
379.5,1.164
380.0,1.162
380.5,1.161
381.0,1.159
381.5,1.158
382.0,1.156
382.5,1.155
383.0,1.153
383.5,1.151
384.0,1.150
384.5,1.148
385.0,1.147
385.5,1.145
386.0,1.144
386.5,1.142
387.0,1.141
387.5,1.139
388.0,1.138
388.5,1.136
389.0,1.135
389.5,1.133
390.0,1.132
390.5,1.130
391.0,1.129
391.5,1.128
392.0,1.126
392.5,1.125
393.0,1.123
393.5,1.122
394.0,1.120
394.5,1.119
395.0,1.117
395.5,1.116
396.0,1.114
396.5,1.113
397.0,1.111
397.5,1.110
398.0,1.108
398.5,1.107
399.0,1.105
399.5,1.104
400.0,1.103
400.5,1.101
401.0,1.100
401.5,1.098
402.0,1.097
402.5,1.095
403.0,1.094
403.5,1.093
404.0,1.091
404.5,1.090
405.0,1.088
405.5,1.087
406.0,1.086
406.5,1.084
407.0,1.083
407.5,1.081
408.0,1.080
408.5,1.079
409.0,1.077
409.5,1.076
410.0,1.074
410.5,1.073
411.0,1.071
411.5,1.070
412.0,1.069
412.5,1.067
413.0,1.066
413.5,1.065
414.0,1.063
414.5,1.062
415.0,1.060
415.5,1.059
416.0,1.058
416.5,1.056
417.0,1.055
417.5,1.054
418.0,1.052
418.5,1.051
419.0,1.049
419.5,1.048
420.0,1.047
420.5,1.045
421.0,1.044
421.5,1.043
422.0,1.041
422.5,1.040
423.0,1.039
423.5,1.037
424.0,1.036
424.5,1.035
425.0,1.033
425.5,1.032
426.0,1.031
426.5,1.029
427.0,1.028
427.5,1.027
428.0,1.025
428.5,1.024
429.0,1.023
429.5,1.021
430.0,1.020
430.5,1.019
431.0,1.018
431.5,1.016
432.0,1.015
432.5,1.014
433.0,1.012
433.5,1.011
434.0,1.010
434.5,1.008
435.0,1.007
435.5,1.006
436.0,1.005
436.5,1.003
437.0,1.002
437.5,1.001
438.0,0.999
438.5,0.998
439.0,0.997
439.5,0.996
440.0,0.994
440.5,0.993
441.0,0.992
441.5,0.990
442.0,0.989
442.5,0.988
443.0,0.987
443.5,0.985
444.0,0.984
444.5,0.983
445.0,0.982
445.5,0.980
446.0,0.979
446.5,0.978
447.0,0.977
447.5,0.975
448.0,0.974
448.5,0.973
449.0,0.972
449.5,0.970
450.0,0.969
450.5,0.968
451.0,0.967
451.5,0.965
452.0,0.964
452.5,0.963
453.0,0.962
453.5,0.961
454.0,0.960
454.5,0.958
455.0,0.957
455.5,0.956
456.0,0.955
456.5,0.953
457.0,0.952
457.5,0.951
458.0,0.950
458.5,0.949
459.0,0.947
459.5,0.946
460.0,0.945
460.5,0.944
461.0,0.943
461.5,0.941
462.0,0.940
462.5,0.939
463.0,0.938
463.5,0.937
464.0,0.936
464.5,0.934
465.0,0.933
465.5,0.932
466.0,0.931
466.5,0.930
467.0,0.928
467.5,0.927
468.0,0.926
468.5,0.925
469.0,0.924
469.5,0.923
470.0,0.922
470.5,0.920
471.0,0.919
471.5,0.918
472.0,0.917
472.5,0.916
473.0,0.915
473.5,0.914
474.0,0.912
474.5,0.911
475.0,0.910
475.5,0.909
476.0,0.908
476.5,0.907
477.0,0.905
477.5,0.904
478.0,0.903
478.5,0.902
479.0,0.901
479.5,0.900
480.0,0.899
480.5,0.898
481.0,0.897
481.5,0.896
482.0,0.894
482.5,0.893
483.0,0.892
483.5,0.891
484.0,0.890
484.5,0.889
485.0,0.888
485.5,0.887
486.0,0.886
486.5,0.884
487.0,0.883
487.5,0.882
488.0,0.881
488.5,0.880
489.0,0.879
489.5,0.878
490.0,0.877
490.5,0.876
491.0,0.875
491.5,0.873
492.0,0.873
492.5,0.871
493.0,0.870
493.5,0.869
494.0,0.868
494.5,0.867
495.0,0.866
495.5,0.865
496.0,0.864
496.5,0.863
497.0,0.862
497.5,0.861
498.0,0.860
498.5,0.859
499.0,0.858
499.5,0.857
500.0,0.855
500.5,0.854
501.0,0.853
501.5,0.852
502.0,0.851
502.5,0.850
503.0,0.849
503.5,0.848
504.0,0.847
504.5,0.846
505.0,0.845
505.5,0.844
506.0,0.843
506.5,0.842
507.0,0.841
507.5,0.840
508.0,0.839
508.5,0.838
509.0,0.837
509.5,0.836
510.0,0.835
510.5,0.834
511.0,0.833
511.5,0.832
512.0,0.831
512.5,0.830
513.0,0.829
513.5,0.828
514.0,0.827
514.5,0.826
515.0,0.825
515.5,0.824
516.0,0.823
516.5,0.822
517.0,0.821
517.5,0.820
518.0,0.819
518.5,0.818
519.0,0.817
519.5,0.816
520.0,0.815
520.5,0.814
521.0,0.813
521.5,0.812
522.0,0.811
522.5,0.810
523.0,0.809
523.5,0.808
524.0,0.807
524.5,0.806
525.0,0.805
525.5,0.804
526.0,0.803
526.5,0.802
527.0,0.801
527.5,0.800
528.0,0.799
528.5,0.798
529.0,0.797
529.5,0.796
530.0,0.795
530.5,0.794
531.0,0.794
531.5,0.793
532.0,0.792
532.5,0.791
533.0,0.790
533.5,0.789
534.0,0.788
534.5,0.787
535.0,0.786
535.5,0.785
536.0,0.784
536.5,0.783
537.0,0.782
537.5,0.781
538.0,0.780
538.5,0.779
539.0,0.778
539.5,0.777
540.0,0.777
540.5,0.776
541.0,0.775
541.5,0.774
542.0,0.773
542.5,0.772
543.0,0.771
543.5,0.770
544.0,0.769
544.5,0.768
545.0,0.767
545.5,0.766
546.0,0.766
546.5,0.765
547.0,0.764
547.5,0.763
548.0,0.762
548.5,0.761
549.0,0.760
549.5,0.759
550.0,0.758
550.5,0.757
551.0,0.757
551.5,0.756
552.0,0.755
552.5,0.754
553.0,0.753
553.5,0.752
554.0,0.751
554.5,0.750
555.0,0.749
555.5,0.749
556.0,0.748
556.5,0.747
557.0,0.746
557.5,0.745
558.0,0.744
558.5,0.743
559.0,0.743
559.5,0.742
560.0,0.741
560.5,0.740
561.0,0.739
561.5,0.738
562.0,0.737
562.5,0.737
563.0,0.736
563.5,0.735
564.0,0.734
564.5,0.733
565.0,0.732
565.5,0.731
566.0,0.730
566.5,0.730
567.0,0.729
567.5,0.728
568.0,0.727
568.5,0.726
569.0,0.725
569.5,0.725
570.0,0.724
570.5,0.723
571.0,0.722
571.5,0.721
572.0,0.720
572.5,0.720
573.0,0.719
573.5,0.718
574.0,0.717
574.5,0.716
575.0,0.715
575.5,0.715
576.0,0.714
576.5,0.713
577.0,0.712
577.5,0.711
578.0,0.711
578.5,0.710
579.0,0.709
579.5,0.708
580.0,0.707
580.5,0.706
581.0,0.706
581.5,0.705
582.0,0.704
582.5,0.703
583.0,0.702
583.5,0.702
584.0,0.701
584.5,0.700
585.0,0.699
585.5,0.698
586.0,0.698
586.5,0.697
587.0,0.696
587.5,0.695
588.0,0.694
588.5,0.694
589.0,0.693
589.5,0.692
590.0,0.691
590.5,0.691
591.0,0.690
591.5,0.689
592.0,0.688
592.5,0.687
593.0,0.687
593.5,0.686
594.0,0.685
594.5,0.684
595.0,0.683
595.5,0.683
596.0,0.682
596.5,0.681
597.0,0.680
597.5,0.680
598.0,0.679
598.5,0.678
599.0,0.677
599.5,0.677
600.0,0.676
600.5,0.675
601.0,0.674
601.5,0.674
602.0,0.673
602.5,0.672
603.0,0.671
603.5,0.670
604.0,0.670
604.5,0.669
605.0,0.668
605.5,0.668
606.0,0.667
606.5,0.666
607.0,0.665
607.5,0.664
608.0,0.664
608.5,0.663
609.0,0.662
609.5,0.662
610.0,0.661
610.5,0.660
611.0,0.659
611.5,0.659
612.0,0.658
612.5,0.657
613.0,0.656
613.5,0.656
614.0,0.655
614.5,0.654
615.0,0.654
615.5,0.653
616.0,0.652
616.5,0.651
617.0,0.651
617.5,0.650
618.0,0.649
618.5,0.648
619.0,0.648
619.5,0.647
620.0,0.646
620.5,0.646
621.0,0.645
621.5,0.644
622.0,0.643
622.5,0.643
623.0,0.642
623.5,0.641
624.0,0.641
624.5,0.640
625.0,0.639
625.5,0.638
626.0,0.638
626.5,0.637
627.0,0.636
627.5,0.636
628.0,0.635
628.5,0.634
629.0,0.634
629.5,0.633
630.0,0.632
630.5,0.632
631.0,0.631
631.5,0.630
632.0,0.629
632.5,0.629
633.0,0.628
633.5,0.627
634.0,0.627
634.5,0.626
635.0,0.625
635.5,0.625
636.0,0.624
636.5,0.623
637.0,0.623
637.5,0.622
638.0,0.621
638.5,0.621
639.0,0.620
639.5,0.619
640.0,0.619
640.5,0.618
641.0,0.617
641.5,0.617
642.0,0.616
642.5,0.615
643.0,0.615
643.5,0.614
644.0,0.613
644.5,0.613
645.0,0.612
645.5,0.611
646.0,0.611
646.5,0.610
647.0,0.609
647.5,0.609
648.0,0.608
648.5,0.607
649.0,0.607
649.5,0.606
650.0,0.605
650.5,0.605
651.0,0.604
651.5,0.604
652.0,0.603
652.5,0.602
653.0,0.602
653.5,0.601
654.0,0.600
654.5,0.600
655.0,0.599
655.5,0.598
656.0,0.598
656.5,0.597
657.0,0.596
657.5,0.596
658.0,0.595
658.5,0.595
659.0,0.594
659.5,0.593
660.0,0.593
660.5,0.592
661.0,0.591
661.5,0.591
662.0,0.590
662.5,0.590
663.0,0.589
663.5,0.588
664.0,0.588
664.5,0.587
665.0,0.586
665.5,0.586
666.0,0.585
666.5,0.585
667.0,0.584
667.5,0.583
668.0,0.583
668.5,0.582
669.0,0.581
669.5,0.581
670.0,0.580
670.5,0.580
671.0,0.579
671.5,0.578
672.0,0.578
672.5,0.577
673.0,0.577
673.5,0.576
674.0,0.576
674.5,0.575
675.0,0.574
675.5,0.574
676.0,0.573
676.5,0.572
677.0,0.572
677.5,0.571
678.0,0.571
678.5,0.570
679.0,0.570
679.5,0.569
680.0,0.568
680.5,0.568
681.0,0.567
681.5,0.567
682.0,0.566
682.5,0.565
683.0,0.565
683.5,0.564
684.0,0.564
684.5,0.563
685.0,0.563
685.5,0.562
686.0,0.561
686.5,0.561
687.0,0.560
687.5,0.560
688.0,0.559
688.5,0.558
689.0,0.558
689.5,0.557
690.0,0.557
690.5,0.556
691.0,0.556
691.5,0.555
692.0,0.554
692.5,0.554
693.0,0.553
693.5,0.553
694.0,0.552
694.5,0.552
695.0,0.551
695.5,0.550
696.0,0.550
696.5,0.549
697.0,0.549
697.5,0.548
698.0,0.548
698.5,0.547
699.0,0.547
699.5,0.546
700.0,0.545
700.5,0.545
701.0,0.544
701.5,0.544
702.0,0.543
702.5,0.543
703.0,0.542
703.5,0.542
704.0,0.541
704.5,0.540
705.0,0.540
705.5,0.539
706.0,0.539
706.5,0.538
707.0,0.538
707.5,0.537
708.0,0.537
708.5,0.536
709.0,0.536
709.5,0.535
710.0,0.535
710.5,0.534
711.0,0.534
711.5,0.533
712.0,0.533
712.5,0.532
713.0,0.531
713.5,0.531
714.0,0.530
714.5,0.530
715.0,0.529
715.5,0.529
716.0,0.528
716.5,0.528
717.0,0.527
717.5,0.527
718.0,0.526
718.5,0.526
719.0,0.525
719.5,0.525
720.0,0.524
720.5,0.524
721.0,0.523
721.5,0.522
722.0,0.522
722.5,0.521
723.0,0.521
723.5,0.521
724.0,0.520
724.5,0.519
725.0,0.519
725.5,0.518
726.0,0.518
726.5,0.517
727.0,0.517
727.5,0.516
728.0,0.516
728.5,0.515
729.0,0.515
729.5,0.514
730.0,0.514
730.5,0.513
731.0,0.513
731.5,0.512
732.0,0.512
732.5,0.511
733.0,0.511
733.5,0.510
734.0,0.510
734.5,0.509
735.0,0.509
735.5,0.508
736.0,0.508
736.5,0.507
737.0,0.507
737.5,0.506
738.0,0.506
738.5,0.505
739.0,0.505
739.5,0.504
740.0,0.504
740.5,0.503
741.0,0.503
741.5,0.502
742.0,0.502
742.5,0.502
743.0,0.501
743.5,0.501
744.0,0.500
744.5,0.500
745.0,0.499
745.5,0.499
746.0,0.498
746.5,0.498
747.0,0.497
747.5,0.497
748.0,0.496
748.5,0.496
749.0,0.495
749.5,0.495
750.0,0.494
750.5,0.494
751.0,0.493
751.5,0.493
752.0,0.493
752.5,0.492
753.0,0.492
753.5,0.491
754.0,0.491
754.5,0.490
755.0,0.490
755.5,0.489
756.0,0.489
756.5,0.488
757.0,0.488
757.5,0.487
758.0,0.487
758.5,0.486
759.0,0.486
759.5,0.486
760.0,0.485
760.5,0.485
761.0,0.484
761.5,0.484
762.0,0.483
762.5,0.483
763.0,0.482
763.5,0.482
764.0,0.481
764.5,0.481
765.0,0.481
765.5,0.480
766.0,0.480
766.5,0.479
767.0,0.479
767.5,0.478
768.0,0.478
768.5,0.477
769.0,0.477
769.5,0.477
770.0,0.476
770.5,0.476
771.0,0.475
771.5,0.475
772.0,0.474
772.5,0.474
773.0,0.474
773.5,0.473
774.0,0.473
774.5,0.472
775.0,0.472
775.5,0.471
776.0,0.471
776.5,0.470
777.0,0.470
777.5,0.470
778.0,0.469
778.5,0.469
779.0,0.468
779.5,0.468
780.0,0.468
780.5,0.467
781.0,0.467
781.5,0.466
782.0,0.466
782.5,0.465
783.0,0.465
783.5,0.465
784.0,0.464
784.5,0.464
785.0,0.463
785.5,0.463
786.0,0.462
786.5,0.462
787.0,0.462
787.5,0.461
788.0,0.461
788.5,0.460
789.0,0.460
789.5,0.460
790.0,0.459
790.5,0.459
791.0,0.458
791.5,0.458
792.0,0.457
792.5,0.457
793.0,0.457
793.5,0.456
794.0,0.456
794.5,0.455
795.0,0.455
795.5,0.455
796.0,0.454
796.5,0.454
797.0,0.453
797.5,0.453
798.0,0.452
798.5,0.452
799.0,0.452
799.5,0.451
800.0,0.451
