Time/sec,Abs
91.0,1.891
91.5,1.886
92.0,1.882
92.5,1.877
93.0,1.872
93.5,1.867
94.0,1.862
94.5,1.858
95.0,1.853
95.5,1.848
96.0,1.843
96.5,1.839
97.0,1.834
97.5,1.829
98.0,1.825
98.5,1.820
99.0,1.816
99.5,1.811
100.0,1.806
100.5,1.802
101.0,1.797
101.5,1.793
102.0,1.788
102.5,1.783
103.0,1.779
103.5,1.774
104.0,1.770
104.5,1.765
105.0,1.761
105.5,1.757
106.0,1.752
106.5,1.747
107.0,1.743
107.5,1.739
108.0,1.734
108.5,1.730
109.0,1.725
109.5,1.721
110.0,1.717
110.5,1.712
111.0,1.708
111.5,1.704
112.0,1.699
112.5,1.695
113.0,1.691
113.5,1.686
114.0,1.683
114.5,1.678
115.0,1.674
115.5,1.670
116.0,1.666
116.5,1.662
117.0,1.658
117.5,1.654
118.0,1.649
118.5,1.645
119.0,1.641
119.5,1.638
120.0,1.633
120.5,1.630
121.0,1.626
121.5,1.622
122.0,1.618
122.5,1.614
123.0,1.610
123.5,1.607
124.0,1.603
124.5,1.599
125.0,1.596
125.5,1.592
126.0,1.588
126.5,1.585
127.0,1.581
127.5,1.578
128.0,1.574
128.5,1.571
129.0,1.567
129.5,1.564
130.0,1.561
130.5,1.557
131.0,1.554
131.5,1.550
132.0,1.547
132.5,1.543
133.0,1.539
133.5,1.536
134.0,1.532
134.5,1.528
135.0,1.525
135.5,1.521
136.0,1.517
136.5,1.514
137.0,1.510
137.5,1.506
138.0,1.503
138.5,1.499
139.0,1.495
139.5,1.492
140.0,1.488
140.5,1.485
141.0,1.481
141.5,1.478
142.0,1.474
142.5,1.471
143.0,1.467
143.5,1.464
144.0,1.461
144.5,1.457
145.0,1.454
145.5,1.450
146.0,1.446
146.5,1.443
147.0,1.440
147.5,1.436
148.0,1.433
148.5,1.429
149.0,1.426
149.5,1.422
150.0,1.419
150.5,1.415
151.0,1.412
151.5,1.408
152.0,1.405
152.5,1.401
153.0,1.398
153.5,1.395
154.0,1.391
154.5,1.388
155.0,1.385
155.5,1.381
156.0,1.378
156.5,1.375
157.0,1.371
157.5,1.368
158.0,1.365
158.5,1.361
159.0,1.358
159.5,1.355
160.0,1.351
160.5,1.348
161.0,1.345
161.5,1.342
162.0,1.338
162.5,1.335
163.0,1.332
163.5,1.329
164.0,1.325
164.5,1.322
165.0,1.319
165.5,1.316
166.0,1.313
166.5,1.309
167.0,1.306
167.5,1.303
168.0,1.300
168.5,1.297
169.0,1.294
169.5,1.291
170.0,1.287
170.5,1.284
171.0,1.281
171.5,1.278
172.0,1.275
172.5,1.272
173.0,1.269
173.5,1.266
174.0,1.263
174.5,1.260
175.0,1.257
175.5,1.253
176.0,1.250
176.5,1.247
177.0,1.244
177.5,1.241
178.0,1.237
178.5,1.235
179.0,1.232
179.5,1.228
180.0,1.225
180.5,1.222
181.0,1.219
181.5,1.216
182.0,1.213
182.5,1.209
183.0,1.206
183.5,1.203
184.0,1.200
184.5,1.197
185.0,1.193
185.5,1.190
186.0,1.187
186.5,1.184
187.0,1.181
187.5,1.178
188.0,1.174
188.5,1.171
189.0,1.168
189.5,1.165
190.0,1.162
190.5,1.159
191.0,1.156
191.5,1.153
192.0,1.150
192.5,1.147
193.0,1.145
193.5,1.142
194.0,1.139
194.5,1.136
195.0,1.133
195.5,1.130
196.0,1.128
196.5,1.125
197.0,1.122
197.5,1.119
198.0,1.116
198.5,1.114
199.0,1.111
199.5,1.108
200.0,1.105
200.5,1.102
201.0,1.100
201.5,1.097
202.0,1.094
202.5,1.091
203.0,1.089
203.5,1.086
204.0,1.083
204.5,1.080
205.0,1.078
205.5,1.075
206.0,1.072
206.5,1.069
207.0,1.066
207.5,1.064
208.0,1.061
208.5,1.058
209.0,1.056
209.5,1.053
210.0,1.050
210.5,1.047
211.0,1.045
211.5,1.042
212.0,1.039
212.5,1.037
213.0,1.034
213.5,1.032
214.0,1.029
214.5,1.026
215.0,1.024
215.5,1.021
216.0,1.019
216.5,1.016
217.0,1.014
217.5,1.011
218.0,1.009
218.5,1.006
219.0,1.004
219.5,1.001
220.0,0.999
220.5,0.996
221.0,0.994
221.5,0.991
222.0,0.989
222.5,0.987
223.0,0.984
223.5,0.982
224.0,0.979
224.5,0.977
225.0,0.975
225.5,0.973
226.0,0.970
226.5,0.968
227.0,0.965
227.5,0.963
228.0,0.961
228.5,0.959
229.0,0.956
229.5,0.954
230.0,0.952
230.5,0.950
231.0,0.947
231.5,0.945
232.0,0.943
232.5,0.941
233.0,0.938
233.5,0.936
234.0,0.934
234.5,0.932
235.0,0.930
235.5,0.928
236.0,0.925
236.5,0.923
237.0,0.921
237.5,0.919
238.0,0.917
238.5,0.915
239.0,0.913
239.5,0.910
240.0,0.908
240.5,0.906
241.0,0.904
241.5,0.902
242.0,0.900
242.5,0.898
243.0,0.896
243.5,0.893
244.0,0.891
244.5,0.889
245.0,0.887
245.5,0.885
246.0,0.883
246.5,0.881
247.0,0.879
247.5,0.877
248.0,0.875
248.5,0.873
249.0,0.871
249.5,0.869
250.0,0.867
250.5,0.865
251.0,0.863
251.5,0.861
252.0,0.859
252.5,0.857
253.0,0.855
253.5,0.853
254.0,0.851
254.5,0.849
255.0,0.847
255.5,0.845
256.0,0.843
256.5,0.841
257.0,0.840
257.5,0.838
258.0,0.836
258.5,0.834
259.0,0.832
259.5,0.830
260.0,0.828
260.5,0.826
261.0,0.824
261.5,0.822
262.0,0.821
262.5,0.819
263.0,0.817
263.5,0.815
264.0,0.813
264.5,0.811
265.0,0.810
265.5,0.808
266.0,0.806
266.5,0.804
267.0,0.802
267.5,0.800
268.0,0.799
268.5,0.797
269.0,0.795
269.5,0.793
270.0,0.792
270.5,0.790
271.0,0.788
271.5,0.786
272.0,0.785
272.5,0.783
273.0,0.781
273.5,0.779
274.0,0.778
274.5,0.776
275.0,0.774
275.5,0.772
276.0,0.771
276.5,0.769
277.0,0.767
277.5,0.766
278.0,0.764
278.5,0.762
279.0,0.760
279.5,0.759
280.0,0.757
280.5,0.755
281.0,0.753
281.5,0.752
282.0,0.750
282.5,0.748
283.0,0.747
283.5,0.745
284.0,0.743
284.5,0.742
285.0,0.740
285.5,0.738
286.0,0.737
286.5,0.735
287.0,0.733
287.5,0.732
288.0,0.730
288.5,0.728
289.0,0.727
289.5,0.725
290.0,0.723
290.5,0.722
291.0,0.720
291.5,0.719
292.0,0.717
292.5,0.715
293.0,0.714
293.5,0.712
294.0,0.711
294.5,0.709
295.0,0.707
295.5,0.706
296.0,0.704
296.5,0.703
297.0,0.701
297.5,0.700
298.0,0.698
298.5,0.696
299.0,0.695
299.5,0.693
300.0,0.692
300.5,0.690
301.0,0.689
301.5,0.687
302.0,0.686
302.5,0.684
303.0,0.683
303.5,0.681
304.0,0.680
304.5,0.678
305.0,0.677
305.5,0.675
306.0,0.674
306.5,0.672
307.0,0.671
307.5,0.669
308.0,0.668
308.5,0.666
309.0,0.665
309.5,0.664
310.0,0.662
310.5,0.661
311.0,0.659
311.5,0.658
312.0,0.656
312.5,0.655
313.0,0.654
313.5,0.652
314.0,0.651
314.5,0.649
315.0,0.648
315.5,0.647
316.0,0.645
316.5,0.644
317.0,0.642
317.5,0.641
318.0,0.640
318.5,0.638
319.0,0.637
319.5,0.636
320.0,0.634
320.5,0.633
321.0,0.632
321.5,0.630
322.0,0.629
322.5,0.627
323.0,0.626
323.5,0.625
324.0,0.623
324.5,0.622
325.0,0.621
325.5,0.619
326.0,0.618
326.5,0.617
327.0,0.615
327.5,0.614
328.0,0.613
328.5,0.612
329.0,0.610
329.5,0.609
330.0,0.608
330.5,0.606
331.0,0.605
331.5,0.604
332.0,0.603
332.5,0.601
333.0,0.600
333.5,0.599
334.0,0.597
334.5,0.596
335.0,0.595
335.5,0.594
336.0,0.592
336.5,0.591
337.0,0.590
337.5,0.589
338.0,0.587
338.5,0.586
339.0,0.585
339.5,0.584
340.0,0.582
340.5,0.581
341.0,0.580
341.5,0.579
342.0,0.578
342.5,0.576
343.0,0.575
343.5,0.574
344.0,0.573
344.5,0.572
345.0,0.570
345.5,0.569
346.0,0.568
346.5,0.567
347.0,0.566
347.5,0.564
348.0,0.563
348.5,0.562
349.0,0.561
349.5,0.560
350.0,0.559
350.5,0.557
351.0,0.556
351.5,0.555
352.0,0.554
352.5,0.553
353.0,0.552
353.5,0.550
354.0,0.549
354.5,0.548
355.0,0.547
355.5,0.546
356.0,0.545
356.5,0.544
357.0,0.543
357.5,0.541
358.0,0.540
358.5,0.539
359.0,0.538
359.5,0.537
360.0,0.536
360.5,0.535
361.0,0.534
361.5,0.533
362.0,0.532
362.5,0.530
363.0,0.529
363.5,0.528
364.0,0.527
364.5,0.526
365.0,0.525
365.5,0.524
366.0,0.523
366.5,0.522
367.0,0.521
367.5,0.520
368.0,0.519
368.5,0.518
369.0,0.517
369.5,0.516
370.0,0.515
370.5,0.513
371.0,0.512
371.5,0.511
372.0,0.510
372.5,0.509
373.0,0.508
373.5,0.507
374.0,0.506
374.5,0.505
375.0,0.504
375.5,0.503
376.0,0.502
376.5,0.501
377.0,0.500
377.5,0.499
378.0,0.498
378.5,0.497
379.0,0.496
379.5,0.495
380.0,0.494
380.5,0.493
381.0,0.492
381.5,0.491
382.0,0.490
382.5,0.489
383.0,0.488
383.5,0.487
384.0,0.486
384.5,0.485
385.0,0.484
385.5,0.483
386.0,0.482
386.5,0.481
387.0,0.480
387.5,0.479
388.0,0.479
388.5,0.478
389.0,0.477
389.5,0.476
390.0,0.475
390.5,0.474
391.0,0.473
391.5,0.472
392.0,0.471
392.5,0.470
393.0,0.469
393.5,0.468
394.0,0.467
394.5,0.466
395.0,0.465
395.5,0.465
396.0,0.464
396.5,0.463
397.0,0.462
397.5,0.461
398.0,0.460
398.5,0.459
399.0,0.458
399.5,0.457
400.0,0.456
400.5,0.455
401.0,0.455
401.5,0.454
402.0,0.453
402.5,0.452
403.0,0.451
403.5,0.450
404.0,0.449
404.5,0.448
405.0,0.447
405.5,0.447
406.0,0.446
406.5,0.445
407.0,0.444
407.5,0.443
408.0,0.442
408.5,0.442
409.0,0.441
409.5,0.440
410.0,0.439
410.5,0.438
411.0,0.437
411.5,0.436
412.0,0.436
412.5,0.435
413.0,0.434
413.5,0.433
414.0,0.432
414.5,0.431
415.0,0.431
415.5,0.430
416.0,0.429
416.5,0.428
417.0,0.427
417.5,0.426
418.0,0.426
418.5,0.425
419.0,0.424
419.5,0.423
420.0,0.422
420.5,0.422
421.0,0.421
421.5,0.420
422.0,0.419
422.5,0.418
423.0,0.418
423.5,0.417
424.0,0.416
424.5,0.415
425.0,0.414
425.5,0.414
426.0,0.413
426.5,0.412
427.0,0.411
427.5,0.411
428.0,0.410
428.5,0.409
429.0,0.408
429.5,0.408
430.0,0.407
430.5,0.406
431.0,0.405
431.5,0.405
432.0,0.404
432.5,0.403
433.0,0.402
433.5,0.402
434.0,0.401
434.5,0.400
435.0,0.399
435.5,0.399
436.0,0.398
436.5,0.397
437.0,0.396
437.5,0.396
438.0,0.395
438.5,0.394
439.0,0.394
439.5,0.393
440.0,0.392
440.5,0.391
441.0,0.391
441.5,0.390
442.0,0.389
442.5,0.389
443.0,0.388
443.5,0.387
444.0,0.387
444.5,0.386
445.0,0.385
445.5,0.384
446.0,0.384
446.5,0.383
447.0,0.382
447.5,0.382
448.0,0.381
448.5,0.380
449.0,0.380
449.5,0.379
450.0,0.378
450.5,0.378
451.0,0.377
451.5,0.376
452.0,0.376
452.5,0.375
453.0,0.374
453.5,0.374
454.0,0.373
454.5,0.372
455.0,0.372
455.5,0.371
456.0,0.370
456.5,0.370
457.0,0.369
457.5,0.368
458.0,0.368
458.5,0.367
459.0,0.366
459.5,0.366
460.0,0.365
460.5,0.364
461.0,0.364
461.5,0.363
462.0,0.363
462.5,0.362
463.0,0.361
463.5,0.361
464.0,0.360
464.5,0.359
465.0,0.359
465.5,0.358
466.0,0.358
466.5,0.357
467.0,0.356
467.5,0.356
468.0,0.355
468.5,0.354
469.0,0.354
469.5,0.353
470.0,0.353
470.5,0.352
471.0,0.352
471.5,0.351
472.0,0.350
472.5,0.350
473.0,0.349
473.5,0.349
474.0,0.348
474.5,0.347
475.0,0.347
475.5,0.346
476.0,0.346
476.5,0.345
477.0,0.344
477.5,0.344
478.0,0.343
478.5,0.343
479.0,0.342
479.5,0.342
480.0,0.341
480.5,0.340
481.0,0.340
481.5,0.339
482.0,0.339
482.5,0.338
483.0,0.338
483.5,0.337
484.0,0.336
484.5,0.336
485.0,0.335
485.5,0.335
486.0,0.334
486.5,0.334
487.0,0.333
487.5,0.333
488.0,0.332
488.5,0.331
489.0,0.331
489.5,0.331
490.0,0.330
490.5,0.329
491.0,0.329
491.5,0.328
492.0,0.328
492.5,0.327
493.0,0.327
493.5,0.326
494.0,0.326
494.5,0.325
495.0,0.325
495.5,0.324
496.0,0.324
496.5,0.323
497.0,0.323
497.5,0.322
498.0,0.322
498.5,0.321
499.0,0.321
499.5,0.320
500.0,0.320
500.5,0.319
501.0,0.319
501.5,0.318
502.0,0.318
502.5,0.317
503.0,0.317
503.5,0.316
504.0,0.316
504.5,0.315
505.0,0.315
505.5,0.314
506.0,0.314
506.5,0.313
507.0,0.313
507.5,0.312
508.0,0.312
508.5,0.311
509.0,0.311
509.5,0.310
510.0,0.310
510.5,0.309
511.0,0.309
511.5,0.308
512.0,0.308
512.5,0.308
513.0,0.307
513.5,0.307
514.0,0.306
514.5,0.306
515.0,0.305
515.5,0.305
516.0,0.304
516.5,0.304
517.0,0.303
517.5,0.303
518.0,0.303
518.5,0.302
519.0,0.302
519.5,0.301
520.0,0.301
520.5,0.300
521.0,0.300
521.5,0.299
522.0,0.299
522.5,0.299
523.0,0.298
523.5,0.298
524.0,0.297
524.5,0.297
525.0,0.296
525.5,0.296
526.0,0.296
526.5,0.295
527.0,0.295
527.5,0.294
528.0,0.294
528.5,0.293
529.0,0.293
529.5,0.293
530.0,0.292
530.5,0.292
531.0,0.291
531.5,0.291
532.0,0.290
532.5,0.290
533.0,0.290
533.5,0.289
534.0,0.289
534.5,0.288
535.0,0.288
535.5,0.288
536.0,0.287
536.5,0.287
537.0,0.286
537.5,0.286
538.0,0.286
538.5,0.285
539.0,0.285
539.5,0.284
540.0,0.284
540.5,0.284
541.0,0.283
541.5,0.283
542.0,0.282
542.5,0.282
543.0,0.282
543.5,0.281
544.0,0.281
544.5,0.280
545.0,0.280
545.5,0.280
546.0,0.279
546.5,0.279
547.0,0.279
547.5,0.278
548.0,0.278
548.5,0.277
549.0,0.277
549.5,0.277
550.0,0.276
550.5,0.276
551.0,0.276
551.5,0.275
552.0,0.275
552.5,0.275
553.0,0.274
553.5,0.274
554.0,0.273
554.5,0.273
555.0,0.273
555.5,0.272
556.0,0.272
556.5,0.272
557.0,0.271
557.5,0.271
558.0,0.271
558.5,0.270
559.0,0.270
559.5,0.269
560.0,0.269
560.5,0.269
561.0,0.268
561.5,0.268
562.0,0.268
562.5,0.267
563.0,0.267
563.5,0.267
564.0,0.266
564.5,0.266
565.0,0.266
565.5,0.265
566.0,0.265
566.5,0.265
567.0,0.264
567.5,0.264
568.0,0.264
568.5,0.263
569.0,0.263
569.5,0.263
570.0,0.262
570.5,0.262
571.0,0.262
571.5,0.261
572.0,0.261
572.5,0.261
573.0,0.260
573.5,0.260
574.0,0.260
574.5,0.259
575.0,0.259
575.5,0.259
576.0,0.259
576.5,0.258
577.0,0.258
577.5,0.258
578.0,0.257
578.5,0.257
579.0,0.257
579.5,0.256
580.0,0.256
580.5,0.256
581.0,0.255
581.5,0.255
582.0,0.255
582.5,0.254
583.0,0.254
583.5,0.254
584.0,0.254
584.5,0.253
585.0,0.253
585.5,0.252
586.0,0.252
586.5,0.252
587.0,0.252
587.5,0.251
588.0,0.251
588.5,0.251
589.0,0.250
589.5,0.250
590.0,0.250
590.5,0.249
591.0,0.249
591.5,0.249
592.0,0.249
592.5,0.248
593.0,0.248
593.5,0.248
594.0,0.247
594.5,0.247
595.0,0.247
595.5,0.246
596.0,0.246
596.5,0.246
597.0,0.245
597.5,0.245
598.0,0.245
598.5,0.245
599.0,0.244
599.5,0.244
600.0,0.244
600.5,0.243
601.0,0.243
601.5,0.243
602.0,0.243
602.5,0.242
603.0,0.242
603.5,0.242
604.0,0.241
604.5,0.241
605.0,0.241
605.5,0.241
606.0,0.240
606.5,0.240
607.0,0.240
607.5,0.239
608.0,0.239
608.5,0.239
609.0,0.239
609.5,0.238
610.0,0.238
610.5,0.238
611.0,0.237
611.5,0.237
612.0,0.237
612.5,0.237
613.0,0.236
613.5,0.236
614.0,0.236
614.5,0.235
615.0,0.235
615.5,0.235
616.0,0.235
616.5,0.234
617.0,0.234
617.5,0.234
618.0,0.234
618.5,0.233
619.0,0.233
619.5,0.233
620.0,0.232
620.5,0.232
621.0,0.232
621.5,0.232
622.0,0.231
622.5,0.231
623.0,0.231
623.5,0.230
624.0,0.230
624.5,0.230
625.0,0.230
625.5,0.229
626.0,0.229
626.5,0.229
627.0,0.229
627.5,0.228
628.0,0.228
628.5,0.228
629.0,0.228
629.5,0.227
630.0,0.227
630.5,0.227
631.0,0.226
631.5,0.226
632.0,0.226
632.5,0.226
633.0,0.225
633.5,0.225
634.0,0.225
634.5,0.225
635.0,0.224
635.5,0.224
636.0,0.224
636.5,0.223
637.0,0.223
637.5,0.223
638.0,0.223
638.5,0.222
639.0,0.222
639.5,0.222
640.0,0.222
640.5,0.221
641.0,0.221
641.5,0.221
642.0,0.221
642.5,0.220
643.0,0.220
643.5,0.220
644.0,0.220
644.5,0.219
645.0,0.219
645.5,0.219
646.0,0.219
646.5,0.218
647.0,0.218
647.5,0.218
648.0,0.218
648.5,0.217
649.0,0.217
649.5,0.217
650.0,0.217
650.5,0.216
651.0,0.216
651.5,0.216
652.0,0.216
652.5,0.215
653.0,0.215
653.5,0.215
654.0,0.215
654.5,0.214
655.0,0.214
655.5,0.214
656.0,0.214
656.5,0.213
657.0,0.213
657.5,0.213
658.0,0.213
658.5,0.213
659.0,0.212
659.5,0.212
660.0,0.212
660.5,0.212
661.0,0.211
661.5,0.211
662.0,0.211
662.5,0.211
663.0,0.211
663.5,0.210
664.0,0.210
664.5,0.210
665.0,0.210
665.5,0.209
666.0,0.209
666.5,0.209
667.0,0.209
667.5,0.208
668.0,0.208
668.5,0.208
669.0,0.208
669.5,0.208
670.0,0.207
670.5,0.207
671.0,0.207
671.5,0.207
672.0,0.207
672.5,0.206
673.0,0.206
673.5,0.206
674.0,0.206
674.5,0.206
675.0,0.206
675.5,0.205
676.0,0.205
676.5,0.205
677.0,0.205
677.5,0.205
678.0,0.204
678.5,0.204
679.0,0.204
679.5,0.204
680.0,0.203
680.5,0.203
681.0,0.203
681.5,0.203
682.0,0.203
682.5,0.202
683.0,0.202
683.5,0.202
684.0,0.202
684.5,0.202
685.0,0.201
685.5,0.201
686.0,0.201
686.5,0.201
687.0,0.201
687.5,0.200
688.0,0.200
688.5,0.200
689.0,0.200
689.5,0.200
690.0,0.199
690.5,0.199
691.0,0.199
691.5,0.199
692.0,0.199
692.5,0.198
693.0,0.198
693.5,0.198
694.0,0.198
694.5,0.198
695.0,0.198
695.5,0.197
696.0,0.197
696.5,0.197
697.0,0.197
697.5,0.197
698.0,0.196
698.5,0.196
699.0,0.196
699.5,0.196
700.0,0.196
700.5,0.196
701.0,0.195
701.5,0.195
702.0,0.195
702.5,0.195
703.0,0.195
703.5,0.194
704.0,0.194
704.5,0.194
705.0,0.194
705.5,0.194
706.0,0.194
706.5,0.193
707.0,0.193
707.5,0.193
708.0,0.193
708.5,0.193
709.0,0.192
709.5,0.192
710.0,0.192
710.5,0.192
711.0,0.192
711.5,0.192
712.0,0.191
712.5,0.191
713.0,0.191
713.5,0.191
714.0,0.191
714.5,0.191
715.0,0.191
715.5,0.190
716.0,0.190
716.5,0.190
717.0,0.190
717.5,0.190
718.0,0.190
718.5,0.189
719.0,0.189
719.5,0.189
720.0,0.189
720.5,0.189
721.0,0.189
721.5,0.189
722.0,0.188
722.5,0.188
723.0,0.188
723.5,0.188
724.0,0.188
724.5,0.188
725.0,0.188
725.5,0.188
726.0,0.187
726.5,0.187
727.0,0.187
727.5,0.187
728.0,0.187
728.5,0.187
729.0,0.187
729.5,0.186
730.0,0.186
730.5,0.186
731.0,0.186
731.5,0.186
732.0,0.186
732.5,0.186
733.0,0.186
733.5,0.185
734.0,0.185
734.5,0.185
735.0,0.185
735.5,0.185
736.0,0.185
736.5,0.185
737.0,0.185
737.5,0.184
738.0,0.184
738.5,0.184
739.0,0.184
739.5,0.184
740.0,0.184
740.5,0.184
741.0,0.184
741.5,0.183
742.0,0.183
742.5,0.183
743.0,0.183
743.5,0.183
744.0,0.183
744.5,0.183
745.0,0.182
745.5,0.182
746.0,0.182
746.5,0.182
747.0,0.182
747.5,0.181
748.0,0.181
748.5,0.181
749.0,0.181
749.5,0.181
750.0,0.181
750.5,0.181
751.0,0.181
751.5,0.180
752.0,0.180
752.5,0.180
753.0,0.180
753.5,0.180
754.0,0.180
754.5,0.180
755.0,0.179
755.5,0.179
756.0,0.179
756.5,0.179
757.0,0.179
757.5,0.179
758.0,0.179
758.5,0.178
759.0,0.178
759.5,0.178
760.0,0.178
760.5,0.178
761.0,0.178
761.5,0.178
762.0,0.178
762.5,0.178
763.0,0.177
763.5,0.177
764.0,0.177
764.5,0.177
765.0,0.177
765.5,0.177
766.0,0.177
766.5,0.177
767.0,0.176
767.5,0.176
768.0,0.176
768.5,0.176
769.0,0.176
769.5,0.176
770.0,0.176
770.5,0.176
771.0,0.176
771.5,0.175
772.0,0.175
772.5,0.175
773.0,0.175
773.5,0.175
774.0,0.175
774.5,0.175
775.0,0.175
775.5,0.174
776.0,0.174
776.5,0.174
777.0,0.174
777.5,0.174
778.0,0.174
778.5,0.174
779.0,0.174
779.5,0.174
780.0,0.173
780.5,0.173
781.0,0.173
781.5,0.173
782.0,0.173
782.5,0.173
783.0,0.173
783.5,0.173
784.0,0.172
784.5,0.172
785.0,0.172
785.5,0.172
786.0,0.172
786.5,0.172
787.0,0.172
787.5,0.172
788.0,0.171
788.5,0.171
789.0,0.171
789.5,0.171
790.0,0.171
790.5,0.171
791.0,0.171
791.5,0.171
792.0,0.171
792.5,0.170
793.0,0.170
793.5,0.170
794.0,0.170
794.5,0.170
795.0,0.170
795.5,0.170
796.0,0.170
796.5,0.169
797.0,0.169
797.5,0.169
798.0,0.169
798.5,0.169
799.0,0.169
799.5,0.169
800.0,0.169
