Time/sec,Abs
80.0,0.865
80.5,0.865
81.0,0.864
81.5,0.863
82.0,0.863
82.5,0.862
83.0,0.861
83.5,0.861
84.0,0.860
84.5,0.859
85.0,0.859
85.5,0.858
86.0,0.857
86.5,0.857
87.0,0.856
87.5,0.855
88.0,0.855
88.5,0.854
89.0,0.853
89.5,0.853
90.0,0.852
90.5,0.851
91.0,0.851
91.5,0.850
92.0,0.850
92.5,0.849
93.0,0.848
93.5,0.848
94.0,0.847
94.5,0.846
95.0,0.846
95.5,0.845
96.0,0.844
96.5,0.844
97.0,0.843
97.5,0.842
98.0,0.842
98.5,0.841
99.0,0.841
99.5,0.840
100.0,0.839
100.5,0.839
101.0,0.838
101.5,0.837
102.0,0.837
102.5,0.836
103.0,0.836
103.5,0.835
104.0,0.834
104.5,0.834
105.0,0.833
105.5,0.832
106.0,0.832
106.5,0.831
107.0,0.831
107.5,0.830
108.0,0.830
108.5,0.829
109.0,0.828
109.5,0.828
110.0,0.827
110.5,0.826
111.0,0.826
111.5,0.825
112.0,0.825
112.5,0.824
113.0,0.823
113.5,0.823
114.0,0.822
114.5,0.822
115.0,0.821
115.5,0.820
116.0,0.820
116.5,0.819
117.0,0.818
117.5,0.818
118.0,0.817
118.5,0.817
119.0,0.816
119.5,0.816
120.0,0.815
120.5,0.814
121.0,0.814
121.5,0.813
122.0,0.813
122.5,0.812
123.0,0.811
123.5,0.811
124.0,0.810
124.5,0.809
125.0,0.809
125.5,0.808
126.0,0.808
126.5,0.807
127.0,0.806
127.5,0.806
128.0,0.805
128.5,0.805
129.0,0.804
129.5,0.803
130.0,0.803
130.5,0.802
131.0,0.802
131.5,0.801
132.0,0.800
132.5,0.800
133.0,0.799
133.5,0.799
134.0,0.798
134.5,0.797
135.0,0.797
135.5,0.796
136.0,0.796
136.5,0.795
137.0,0.794
137.5,0.794
138.0,0.793
138.5,0.793
139.0,0.792
139.5,0.791
140.0,0.791
140.5,0.790
141.0,0.790
141.5,0.789
142.0,0.789
142.5,0.788
143.0,0.787
143.5,0.787
144.0,0.786
144.5,0.786
145.0,0.785
145.5,0.784
146.0,0.784
146.5,0.783
147.0,0.783
147.5,0.782
148.0,0.781
148.5,0.781
149.0,0.780
149.5,0.780
150.0,0.779
150.5,0.779
151.0,0.778
151.5,0.777
152.0,0.777
152.5,0.776
153.0,0.776
153.5,0.775
154.0,0.775
154.5,0.774
155.0,0.773
155.5,0.773
156.0,0.772
156.5,0.772
157.0,0.771
157.5,0.770
158.0,0.770
158.5,0.769
159.0,0.769
159.5,0.768
160.0,0.768
160.5,0.767
161.0,0.766
161.5,0.766
162.0,0.765
162.5,0.765
163.0,0.764
163.5,0.764
164.0,0.763
164.5,0.762
165.0,0.762
165.5,0.761
166.0,0.761
166.5,0.760
167.0,0.760
167.5,0.759
168.0,0.759
168.5,0.758
169.0,0.757
169.5,0.757
170.0,0.756
170.5,0.756
171.0,0.755
171.5,0.755
172.0,0.754
172.5,0.754
173.0,0.753
173.5,0.752
174.0,0.752
174.5,0.751
175.0,0.751
175.5,0.750
176.0,0.750
176.5,0.749
177.0,0.749
177.5,0.748
178.0,0.748
178.5,0.747
179.0,0.746
179.5,0.746
180.0,0.745
180.5,0.745
181.0,0.744
181.5,0.744
182.0,0.743
182.5,0.743
183.0,0.742
183.5,0.742
184.0,0.741
184.5,0.740
185.0,0.740
185.5,0.739
186.0,0.739
186.5,0.738
187.0,0.738
187.5,0.737
188.0,0.737
188.5,0.736
189.0,0.736
189.5,0.735
190.0,0.735
190.5,0.734
191.0,0.733
191.5,0.733
192.0,0.732
192.5,0.732
193.0,0.731
193.5,0.731
194.0,0.730
194.5,0.730
195.0,0.729
195.5,0.729
196.0,0.728
196.5,0.728
197.0,0.727
197.5,0.726
198.0,0.726
198.5,0.725
199.0,0.725
199.5,0.724
200.0,0.724
200.5,0.723
201.0,0.723
201.5,0.722
202.0,0.722
202.5,0.721
203.0,0.721
203.5,0.720
204.0,0.720
204.5,0.719
205.0,0.719
205.5,0.718
206.0,0.717
206.5,0.717
207.0,0.716
207.5,0.716
208.0,0.715
208.5,0.715
209.0,0.714
209.5,0.714
210.0,0.713
210.5,0.713
211.0,0.712
211.5,0.712
212.0,0.711
212.5,0.711
213.0,0.710
213.5,0.710
214.0,0.709
214.5,0.709
215.0,0.708
215.5,0.708
216.0,0.707
216.5,0.707
217.0,0.706
217.5,0.706
218.0,0.705
218.5,0.705
219.0,0.704
219.5,0.703
220.0,0.703
220.5,0.702
221.0,0.702
221.5,0.701
222.0,0.701
222.5,0.700
223.0,0.700
223.5,0.699
224.0,0.699
224.5,0.698
225.0,0.698
225.5,0.697
226.0,0.697
226.5,0.696
227.0,0.696
227.5,0.695
228.0,0.695
228.5,0.694
229.0,0.694
229.5,0.693
230.0,0.693
230.5,0.692
231.0,0.692
231.5,0.691
232.0,0.691
232.5,0.690
233.0,0.690
233.5,0.689
234.0,0.689
234.5,0.688
235.0,0.688
235.5,0.687
236.0,0.687
236.5,0.686
237.0,0.686
237.5,0.685
238.0,0.685
238.5,0.684
239.0,0.684
239.5,0.683
240.0,0.683
240.5,0.682
241.0,0.682
241.5,0.681
242.0,0.681
242.5,0.680
243.0,0.680
243.5,0.679
244.0,0.679
244.5,0.678
245.0,0.678
245.5,0.677
246.0,0.677
246.5,0.676
247.0,0.676
247.5,0.675
248.0,0.675
248.5,0.674
249.0,0.674
249.5,0.673
250.0,0.673
250.5,0.672
251.0,0.672
251.5,0.671
252.0,0.671
252.5,0.670
253.0,0.670
253.5,0.669
254.0,0.669
254.5,0.669
255.0,0.668
255.5,0.668
256.0,0.667
256.5,0.667
257.0,0.666
257.5,0.666
258.0,0.665
258.5,0.665
259.0,0.664
259.5,0.664
260.0,0.663
260.5,0.663
261.0,0.662
261.5,0.662
262.0,0.661
262.5,0.661
263.0,0.660
263.5,0.660
264.0,0.659
264.5,0.659
265.0,0.658
265.5,0.658
266.0,0.657
266.5,0.657
267.0,0.656
267.5,0.656
268.0,0.655
268.5,0.655
269.0,0.655
269.5,0.654
270.0,0.654
270.5,0.653
271.0,0.653
271.5,0.652
272.0,0.652
272.5,0.651
273.0,0.651
273.5,0.650
274.0,0.650
274.5,0.649
275.0,0.649
275.5,0.648
276.0,0.648
276.5,0.647
277.0,0.647
277.5,0.646
278.0,0.646
278.5,0.646
279.0,0.645
279.5,0.645
280.0,0.644
280.5,0.644
281.0,0.643
281.5,0.643
282.0,0.642
282.5,0.642
283.0,0.641
283.5,0.641
284.0,0.641
284.5,0.640
285.0,0.640
285.5,0.639
286.0,0.639
286.5,0.638
287.0,0.638
287.5,0.637
288.0,0.637
288.5,0.636
289.0,0.636
289.5,0.636
290.0,0.635
290.5,0.635
291.0,0.634
291.5,0.634
292.0,0.633
292.5,0.633
293.0,0.632
293.5,0.632
294.0,0.631
294.5,0.631
295.0,0.631
295.5,0.630
296.0,0.630
296.5,0.629
297.0,0.629
297.5,0.628
298.0,0.628
298.5,0.627
299.0,0.627
299.5,0.626
300.0,0.626
300.5,0.626
301.0,0.625
301.5,0.625
302.0,0.624
302.5,0.624
303.0,0.623
303.5,0.623
304.0,0.622
304.5,0.622
305.0,0.622
305.5,0.621
306.0,0.621
306.5,0.620
307.0,0.620
307.5,0.619
308.0,0.619
308.5,0.618
309.0,0.618
309.5,0.618
310.0,0.617
310.5,0.617
311.0,0.616
311.5,0.616
312.0,0.615
312.5,0.615
313.0,0.614
313.5,0.614
314.0,0.614
314.5,0.613
315.0,0.613
315.5,0.612
316.0,0.612
316.5,0.611
317.0,0.611
317.5,0.611
318.0,0.610
318.5,0.610
319.0,0.609
319.5,0.609
320.0,0.608
320.5,0.608
321.0,0.608
321.5,0.607
322.0,0.607
322.5,0.606
323.0,0.606
323.5,0.605
324.0,0.605
324.5,0.604
325.0,0.604
325.5,0.604
326.0,0.603
326.5,0.603
327.0,0.602
327.5,0.602
328.0,0.601
328.5,0.601
329.0,0.601
329.5,0.600
330.0,0.600
330.5,0.600
331.0,0.599
331.5,0.599
332.0,0.598
332.5,0.598
333.0,0.597
333.5,0.597
334.0,0.596
334.5,0.596
335.0,0.596
335.5,0.595
336.0,0.595
336.5,0.594
337.0,0.594
337.5,0.594
338.0,0.593
338.5,0.593
339.0,0.592
339.5,0.592
340.0,0.591
340.5,0.591
341.0,0.591
341.5,0.590
342.0,0.590
342.5,0.589
343.0,0.589
343.5,0.589
344.0,0.588
344.5,0.588
345.0,0.587
345.5,0.587
346.0,0.586
346.5,0.586
347.0,0.586
347.5,0.585
348.0,0.585
348.5,0.585
349.0,0.584
349.5,0.584
350.0,0.583
350.5,0.583
351.0,0.582
351.5,0.582
352.0,0.582
352.5,0.581
353.0,0.581
353.5,0.580
354.0,0.580
354.5,0.580
355.0,0.579
355.5,0.579
356.0,0.578
356.5,0.578
357.0,0.578
357.5,0.577
358.0,0.577
358.5,0.576
359.0,0.576
359.5,0.576
360.0,0.575
360.5,0.575
361.0,0.575
361.5,0.574
362.0,0.574
362.5,0.573
363.0,0.573
363.5,0.573
364.0,0.572
364.5,0.572
365.0,0.572
365.5,0.571
366.0,0.571
366.5,0.570
367.0,0.570
367.5,0.570
368.0,0.569
368.5,0.569
369.0,0.568
369.5,0.568
370.0,0.568
370.5,0.567
371.0,0.567
371.5,0.567
372.0,0.566
372.5,0.566
373.0,0.566
373.5,0.565
374.0,0.565
374.5,0.564
375.0,0.564
375.5,0.564
376.0,0.563
376.5,0.563
377.0,0.562
377.5,0.562
378.0,0.562
378.5,0.561
379.0,0.561
379.5,0.560
380.0,0.560
380.5,0.559
381.0,0.559
381.5,0.559
382.0,0.558
382.5,0.558
383.0,0.558
383.5,0.557
384.0,0.557
384.5,0.556
385.0,0.556
385.5,0.556
386.0,0.555
386.5,0.555
387.0,0.554
387.5,0.554
388.0,0.554
388.5,0.553
389.0,0.553
389.5,0.553
390.0,0.552
390.5,0.552
391.0,0.552
391.5,0.551
392.0,0.551
392.5,0.550
393.0,0.550
393.5,0.550
394.0,0.549
394.5,0.549
395.0,0.549
395.5,0.548
396.0,0.548
396.5,0.547
397.0,0.547
397.5,0.547
398.0,0.546
398.5,0.546
399.0,0.545
399.5,0.545
400.0,0.545
400.5,0.544
401.0,0.544
401.5,0.544
402.0,0.543
402.5,0.543
403.0,0.542
403.5,0.542
404.0,0.542
404.5,0.541
405.0,0.541
405.5,0.541
406.0,0.540
406.5,0.540
407.0,0.539
407.5,0.539
408.0,0.539
408.5,0.538
409.0,0.538
409.5,0.538
410.0,0.537
410.5,0.537
411.0,0.537
411.5,0.536
412.0,0.536
412.5,0.535
413.0,0.535
413.5,0.535
414.0,0.534
414.5,0.534
415.0,0.534
415.5,0.533
416.0,0.533
416.5,0.533
417.0,0.532
417.5,0.532
418.0,0.531
418.5,0.531
419.0,0.531
419.5,0.530
420.0,0.530
420.5,0.530
421.0,0.529
421.5,0.529
422.0,0.529
422.5,0.528
423.0,0.528
423.5,0.527
424.0,0.527
424.5,0.527
425.0,0.526
425.5,0.526
426.0,0.526
426.5,0.525
427.0,0.525
427.5,0.524
428.0,0.524
428.5,0.524
429.0,0.523
429.5,0.523
430.0,0.522
430.5,0.522
431.0,0.522
431.5,0.521
432.0,0.521
432.5,0.521
433.0,0.520
433.5,0.520
434.0,0.520
434.5,0.519
435.0,0.519
435.5,0.518
436.0,0.518
436.5,0.518
437.0,0.517
437.5,0.517
438.0,0.517
438.5,0.516
439.0,0.516
439.5,0.516
440.0,0.515
440.5,0.515
441.0,0.515
441.5,0.514
442.0,0.514
442.5,0.514
443.0,0.513
443.5,0.513
444.0,0.512
444.5,0.512
445.0,0.512
445.5,0.512
446.0,0.511
446.5,0.511
447.0,0.510
447.5,0.510
448.0,0.510
448.5,0.509
449.0,0.509
449.5,0.509
450.0,0.508
450.5,0.508
451.0,0.508
451.5,0.507
452.0,0.507
452.5,0.507
453.0,0.506
453.5,0.506
454.0,0.506
454.5,0.505
455.0,0.505
455.5,0.505
456.0,0.504
456.5,0.504
457.0,0.503
457.5,0.503
458.0,0.503
458.5,0.502
459.0,0.502
459.5,0.502
460.0,0.502
460.5,0.501
461.0,0.501
461.5,0.501
462.0,0.500
462.5,0.500
463.0,0.500
463.5,0.499
464.0,0.499
464.5,0.499
465.0,0.498
465.5,0.498
466.0,0.498
466.5,0.497
467.0,0.497
467.5,0.497
468.0,0.496
468.5,0.496
469.0,0.496
469.5,0.495
470.0,0.495
470.5,0.495
471.0,0.494
471.5,0.494
472.0,0.494
472.5,0.493
473.0,0.493
473.5,0.493
474.0,0.492
474.5,0.492
475.0,0.492
475.5,0.491
476.0,0.491
476.5,0.491
477.0,0.490
477.5,0.490
478.0,0.490
478.5,0.489
479.0,0.489
479.5,0.489
480.0,0.488
480.5,0.488
481.0,0.488
481.5,0.487
482.0,0.487
482.5,0.486
483.0,0.486
483.5,0.486
484.0,0.486
484.5,0.485
485.0,0.485
485.5,0.485
486.0,0.484
486.5,0.484
487.0,0.484
487.5,0.483
488.0,0.483
488.5,0.483
489.0,0.482
489.5,0.482
490.0,0.482
490.5,0.481
491.0,0.481
491.5,0.481
492.0,0.480
492.5,0.480
493.0,0.480
493.5,0.479
494.0,0.479
494.5,0.479
495.0,0.479
495.5,0.478
496.0,0.478
496.5,0.477
497.0,0.477
497.5,0.477
498.0,0.477
498.5,0.476
499.0,0.476
499.5,0.476
500.0,0.475
500.5,0.475
501.0,0.475
501.5,0.474
502.0,0.474
502.5,0.474
503.0,0.473
503.5,0.473
504.0,0.473
504.5,0.472
505.0,0.472
505.5,0.472
506.0,0.472
506.5,0.471
507.0,0.471
507.5,0.471
508.0,0.470
508.5,0.470
509.0,0.470
509.5,0.469
510.0,0.469
510.5,0.469
511.0,0.468
511.5,0.468
512.0,0.468
512.5,0.468
513.0,0.467
513.5,0.467
514.0,0.467
514.5,0.466
515.0,0.466
515.5,0.466
516.0,0.465
516.5,0.465
517.0,0.465
517.5,0.464
518.0,0.464
518.5,0.464
519.0,0.463
519.5,0.463
520.0,0.463
520.5,0.463
521.0,0.462
521.5,0.462
522.0,0.462
522.5,0.461
523.0,0.461
523.5,0.461
524.0,0.461
524.5,0.460
525.0,0.460
525.5,0.460
526.0,0.459
526.5,0.459
527.0,0.459
527.5,0.458
528.0,0.458
528.5,0.458
529.0,0.458
529.5,0.457
530.0,0.457
530.5,0.457
531.0,0.456
531.5,0.456
532.0,0.456
532.5,0.455
533.0,0.455
533.5,0.455
534.0,0.454
534.5,0.454
535.0,0.454
535.5,0.453
536.0,0.453
536.5,0.453
537.0,0.452
537.5,0.452
538.0,0.452
538.5,0.452
539.0,0.451
539.5,0.451
540.0,0.451
540.5,0.451
541.0,0.450
541.5,0.450
542.0,0.450
542.5,0.449
543.0,0.449
543.5,0.449
544.0,0.449
544.5,0.448
545.0,0.448
545.5,0.448
546.0,0.447
546.5,0.447
547.0,0.447
547.5,0.447
548.0,0.446
548.5,0.446
549.0,0.446
549.5,0.445
550.0,0.445
550.5,0.445
551.0,0.445
551.5,0.444
552.0,0.444
552.5,0.444
553.0,0.444
553.5,0.443
554.0,0.443
554.5,0.443
555.0,0.442
555.5,0.442
556.0,0.442
556.5,0.442
557.0,0.441
557.5,0.441
558.0,0.441
558.5,0.440
559.0,0.440
559.5,0.440
560.0,0.440
560.5,0.439
561.0,0.439
561.5,0.439
562.0,0.439
562.5,0.438
563.0,0.438
563.5,0.438
564.0,0.437
564.5,0.437
565.0,0.437
565.5,0.437
566.0,0.436
566.5,0.436
567.0,0.436
567.5,0.435
568.0,0.435
568.5,0.435
569.0,0.435
569.5,0.434
570.0,0.434
570.5,0.434
571.0,0.433
571.5,0.433
572.0,0.433
572.5,0.432
573.0,0.432
573.5,0.432
574.0,0.432
574.5,0.431
575.0,0.431
575.5,0.431
576.0,0.430
576.5,0.430
577.0,0.430
577.5,0.430
578.0,0.429
578.5,0.429
579.0,0.429
579.5,0.428
580.0,0.428
580.5,0.428
581.0,0.428
581.5,0.427
582.0,0.427
582.5,0.427
583.0,0.426
583.5,0.426
584.0,0.426
584.5,0.426
585.0,0.425
585.5,0.425
586.0,0.425
586.5,0.425
587.0,0.424
587.5,0.424
588.0,0.424
588.5,0.424
589.0,0.423
589.5,0.423
590.0,0.423
590.5,0.422
591.0,0.422
591.5,0.422
592.0,0.422
592.5,0.421
593.0,0.421
593.5,0.421
594.0,0.421
594.5,0.420
595.0,0.420
595.5,0.420
596.0,0.419
596.5,0.419
597.0,0.419
597.5,0.419
598.0,0.418
598.5,0.418
599.0,0.418
599.5,0.418
600.0,0.417
600.5,0.417
601.0,0.417
601.5,0.417
602.0,0.416
602.5,0.416
603.0,0.416
603.5,0.415
604.0,0.415
604.5,0.415
605.0,0.415
605.5,0.414
606.0,0.414
606.5,0.414
607.0,0.414
607.5,0.413
608.0,0.413
608.5,0.413
609.0,0.412
609.5,0.412
610.0,0.412
610.5,0.412
611.0,0.411
611.5,0.411
612.0,0.411
612.5,0.411
613.0,0.410
613.5,0.410
614.0,0.410
614.5,0.410
615.0,0.409
615.5,0.409
616.0,0.409
616.5,0.408
617.0,0.408
617.5,0.408
618.0,0.408
618.5,0.407
619.0,0.407
619.5,0.407
620.0,0.407
620.5,0.406
621.0,0.406
621.5,0.406
622.0,0.406
622.5,0.405
623.0,0.405
623.5,0.405
624.0,0.405
624.5,0.404
625.0,0.404
625.5,0.404
626.0,0.404
626.5,0.403
627.0,0.403
627.5,0.403
628.0,0.403
628.5,0.402
629.0,0.402
629.5,0.402
630.0,0.402
630.5,0.401
631.0,0.401
631.5,0.401
632.0,0.401
632.5,0.400
633.0,0.400
633.5,0.400
634.0,0.400
634.5,0.399
635.0,0.399
635.5,0.399
636.0,0.398
636.5,0.398
637.0,0.398
637.5,0.398
638.0,0.398
638.5,0.397
639.0,0.397
639.5,0.397
640.0,0.396
640.5,0.396
641.0,0.396
641.5,0.396
642.0,0.396
642.5,0.395
643.0,0.395
643.5,0.395
644.0,0.394
644.5,0.394
645.0,0.394
645.5,0.394
646.0,0.394
646.5,0.393
647.0,0.393
647.5,0.393
648.0,0.393
648.5,0.392
649.0,0.392
649.5,0.392
650.0,0.391
650.5,0.391
651.0,0.391
651.5,0.391
652.0,0.391
652.5,0.390
653.0,0.390
653.5,0.390
654.0,0.390
654.5,0.389
655.0,0.389
655.5,0.389
656.0,0.389
656.5,0.388
657.0,0.388
657.5,0.388
658.0,0.388
658.5,0.387
659.0,0.387
659.5,0.387
660.0,0.387
660.5,0.386
661.0,0.386
661.5,0.386
662.0,0.386
662.5,0.385
663.0,0.385
663.5,0.385
664.0,0.385
664.5,0.384
665.0,0.384
665.5,0.384
666.0,0.384
666.5,0.384
667.0,0.383
667.5,0.383
668.0,0.383
668.5,0.383
669.0,0.382
669.5,0.382
670.0,0.382
670.5,0.382
671.0,0.381
671.5,0.381
672.0,0.381
672.5,0.381
673.0,0.380
673.5,0.380
674.0,0.380
674.5,0.380
675.0,0.380
675.5,0.379
676.0,0.379
676.5,0.379
677.0,0.379
677.5,0.378
678.0,0.378
678.5,0.378
679.0,0.378
679.5,0.377
680.0,0.377
680.5,0.377
681.0,0.377
681.5,0.377
682.0,0.376
682.5,0.376
683.0,0.376
683.5,0.376
684.0,0.375
684.5,0.375
685.0,0.375
685.5,0.375
686.0,0.374
686.5,0.374
687.0,0.374
687.5,0.374
688.0,0.373
688.5,0.373
689.0,0.373
689.5,0.373
690.0,0.373
690.5,0.372
691.0,0.372
691.5,0.372
692.0,0.372
692.5,0.371
693.0,0.371
693.5,0.371
694.0,0.371
694.5,0.370
695.0,0.370
695.5,0.370
696.0,0.370
696.5,0.370
697.0,0.369
697.5,0.369
698.0,0.369
698.5,0.369
699.0,0.368
699.5,0.368
700.0,0.368
700.5,0.368
701.0,0.368
701.5,0.367
702.0,0.367
702.5,0.367
703.0,0.367
703.5,0.366
704.0,0.366
704.5,0.366
705.0,0.366
705.5,0.366
706.0,0.365
706.5,0.365
707.0,0.365
707.5,0.365
708.0,0.364
708.5,0.364
709.0,0.364
709.5,0.364
710.0,0.363
710.5,0.363
711.0,0.363
711.5,0.363
712.0,0.363
712.5,0.362
713.0,0.362
713.5,0.362
714.0,0.362
714.5,0.361
715.0,0.361
715.5,0.361
716.0,0.361
716.5,0.361
717.0,0.360
717.5,0.360
718.0,0.360
718.5,0.360
719.0,0.359
719.5,0.359
720.0,0.359
720.5,0.359
721.0,0.359
721.5,0.358
722.0,0.358
722.5,0.358
723.0,0.358
723.5,0.357
724.0,0.357
724.5,0.357
725.0,0.357
725.5,0.357
726.0,0.356
726.5,0.356
727.0,0.356
727.5,0.356
728.0,0.356
728.5,0.355
729.0,0.355
729.5,0.355
730.0,0.355
730.5,0.354
731.0,0.354
731.5,0.354
732.0,0.354
732.5,0.354
733.0,0.354
733.5,0.353
734.0,0.353
734.5,0.353
735.0,0.353
735.5,0.352
736.0,0.352
736.5,0.352
737.0,0.352
737.5,0.352
738.0,0.352
738.5,0.351
739.0,0.351
739.5,0.351
740.0,0.351
740.5,0.350
741.0,0.350
741.5,0.350
742.0,0.350
742.5,0.350
743.0,0.349
743.5,0.349
744.0,0.349
744.5,0.349
745.0,0.349
745.5,0.348
746.0,0.348
746.5,0.348
747.0,0.348
747.5,0.347
748.0,0.347
748.5,0.347
749.0,0.347
749.5,0.347
750.0,0.346
750.5,0.346
751.0,0.346
751.5,0.346
752.0,0.345
752.5,0.345
753.0,0.345
753.5,0.345
754.0,0.345
754.5,0.345
755.0,0.344
755.5,0.344
756.0,0.344
756.5,0.344
757.0,0.343
757.5,0.343
758.0,0.343
758.5,0.343
759.0,0.343
759.5,0.342
760.0,0.342
760.5,0.342
761.0,0.342
761.5,0.342
762.0,0.341
762.5,0.341
763.0,0.341
763.5,0.341
764.0,0.340
764.5,0.340
765.0,0.340
765.5,0.340
766.0,0.340
766.5,0.340
767.0,0.339
767.5,0.339
768.0,0.339
768.5,0.339
769.0,0.338
769.5,0.338
770.0,0.338
770.5,0.338
771.0,0.338
771.5,0.338
772.0,0.337
772.5,0.337
773.0,0.337
773.5,0.337
774.0,0.336
774.5,0.336
775.0,0.336
775.5,0.336
776.0,0.336
776.5,0.336
777.0,0.335
777.5,0.335
778.0,0.335
778.5,0.335
779.0,0.335
779.5,0.334
780.0,0.334
780.5,0.334
781.0,0.334
781.5,0.333
782.0,0.333
782.5,0.333
783.0,0.333
783.5,0.333
784.0,0.333
784.5,0.332
785.0,0.332
785.5,0.332
786.0,0.332
786.5,0.332
787.0,0.331
787.5,0.331
788.0,0.331
788.5,0.331
789.0,0.331
789.5,0.330
790.0,0.330
790.5,0.330
791.0,0.330
791.5,0.330
792.0,0.329
792.5,0.329
793.0,0.329
793.5,0.329
794.0,0.329
794.5,0.328
795.0,0.328
795.5,0.328
796.0,0.328
796.5,0.328
797.0,0.327
797.5,0.327
798.0,0.327
798.5,0.327
799.0,0.327
799.5,0.326
800.0,0.326
